transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban,recipient_iban,balance_after,description,timestamp
feea5170-a90a-41da-92f0-b129c1a52068,LÖWR-PHLP-7F3-HER-0,,in-person payment,287.41,Nagaoka - Nagaoka Riverfront Cafe,smartwatch,DE91B6204686810026314426251,IT69Y3338526011256600533131519,50920.45,,2087-07-29T11:15:30
e73d6ef5-f4dd-420e-93f1-cfbd66226e2f,CNTT-BNCI-7F7-CES-0,ENTSV92434,transfer,0.01,,,IT90U6113387671026446399256,IT51H4154155460524246022417544,0.00,Service payment,2087-07-29T11:28:05
fb6a028b-f593-42b9-9e09-af4c6fcffcdf,WRMR-DNNY-809-STU-0,,in-person payment,60.66,Stuttgart - Neckar View Bistro,debit card,DE93R8076930028020096450654,IT61B4533493946573618625817402,261.65,,2087-07-29T12:38:04
615a3eba-a7a6-432c-9a80-2372e65c941b,THMP-KTHR-7F5-LAN-1,,withdrawal,149.94,Lantana - ATM Lantana Town Center,debit card,US98O8833987184952393998596,,6022.13,,2087-07-29T14:54:54
5dc917dd-88f1-43fe-ab93-9e061122c1c4,LMRE-MRCL-7F9-MAR-0,TRDSP53608,e-commerce,251.99,AutoBill Payments,debit card,FR24C7135999018603731024972,IT68L5247634544498041761950585,8296.58,,2087-07-29T15:22:36
12f57d67-5635-4052-a42e-31e18acb091b,PCCU-JLND-7D3-CON-1,,in-person payment,7.58,Conegliano - Prosecco Hills Wine Bar,Google Pay,IT93M0792289101050089159947,IT45J5200444998581435539698228,2633.48,,2087-07-29T15:27:37
0cea0c9b-17ba-410e-974f-d21724b44e32,THRR-NNAE-7FC-PAR-1,TRDSV11385,e-commerce,126.20,RenewLoop Payments,debit card,FR87J5326448215127010563993,IT19B5728290499600575260726957,27296.26,,2087-07-29T16:49:51
31e3ecfc-58df-4615-b4cf-24b68ec5d406,PCCU-JLND-7D3-CON-1,,in-person payment,34.08,Conegliano - Prosecco Wine Bar,debit card,IT93M0792289101050089159947,IT45M8462653715120719965482560,2599.40,,2087-07-29T17:30:39
6cb567d7-0841-4294-8732-3ed633e18c23,THMS-DVDA-7D3-STO-1,PAYSR46294,transfer,182.08,,,US53O6522384759299701576671,IT39D4990376393582756653943290,4372.03,Service payment,2087-07-29T18:29:32
fc073698-c104-4659-850b-b3fb55cc65e4,RÖHR-KTHR-7D8-KUL-0,ORGMR99438,transfer,359.69,,,DE75D7483048123536868406664,IT32J1673202963798545124345604,793.28,Savings transfer Jul,2087-07-29T18:49:44
9c7cea58-785f-444d-8626-54bb7f0881b8,KÄST-KRYS-80D-POT-0,PAYLN44519,e-commerce,7.57,GoodsHaven Market,PayPal,DE10X1570993210736919575996,IT76U2159153497059281649547772,19.67,,2087-07-29T19:57:22
52041bcd-82ae-4266-bada-d059aeb2d583,FRNC-MGNE-7F8-SAN-1,VNDSR47463,e-commerce,45.86,RenewalStream Billing,debit card,US22R3468868281107439220311,IT35O8044582758860189952874045,4863.83,,2087-07-29T19:59:19
fdf7cecc-5625-4747-9eb6-96c3becfa6c2,THMS-DVDA-7D3-STO-1,,withdrawal,300.14,Stockton - ATM Stockton Transit Center,debit card,US53O6522384759299701576671,,4071.89,,2087-07-29T20:23:53
b29f486b-385a-4011-a73d-6c32775d1da1,SCTT-STVN-804-PLA-0,TRDCN89856,e-commerce,165.34,LoopCharge Billing,debit card,US92Y5021056792584486489710,IT33I4872056805066002866011550,5960.62,,2087-07-29T20:54:40
076c2218-d493-4bf5-bdc4-ab294bcd564b,WRMR-DNNY-809-STU-0,,in-person payment,58.91,Stuttgart - Neckar River Bistro,mobile phone,DE93R8076930028020096450654,IT47J7722104872578275485012156,202.74,,2087-07-29T22:16:59
4bf3fdf8-052b-4170-8f47-813b86b1e0ed,CHVN-HNRT-801-TOU-0,ENTCN61899,direct debit,96.20,,,FR68H6081253120810974028651,IT72Z4208854209297893298279279,8968.54,Monthly car insurance premium,2087-07-30T01:56:16
c8d450f3-ec87-4973-9307-05618892141a,CNTT-BNCI-7F7-CES-0,VNDGS60636,direct debit,0.01,,,IT90U6113387671026446399256,IT79Z6928955330589323493017478,0.00,Accounting software monthly fee,2087-07-30T04:26:26
b603232a-4ad0-456b-9355-e9593bdb69f5,THRR-NNAE-7FC-PAR-1,PAYNV62118,direct debit,294.48,,,FR87J5326448215127010563993,IT65A8711106615184638165797225,27001.78,Private health insurance monthly premium,2087-07-30T05:25:53
d1a2c635-f02c-4df3-9121-bd7ed0ef67e1,THRR-NNAE-7FC-PAR-1,COMSW72105,direct debit,321.09,,,FR87J5326448215127010563993,IT81M4484496328743006228468346,26680.69,Professional liability insurance,2087-07-30T07:40:57
61285c3e-807c-453a-b1e2-8c0beac1ab23,PCCU-JLND-7D3-CON-1,TRDSR53977,direct debit,195.02,,,IT93M0792289101050089159947,IT96C2558806888179004152030423,2404.38,Private health insurance premium,2087-07-30T07:46:48
61185bc1-9675-4c96-aa99-04d32c347e6d,CHVN-HNRT-801-TOU-0,ENTCN61899,direct debit,100.44,,,FR68H6081253120810974028651,IT72Z4208854209297893298279279,8868.10,Health insurance monthly premium,2087-07-30T08:40:43
17f657ee-d523-4bc9-9895-5aad75c18e15,SCHN-WLLM-7FE-NOR-1,,in-person payment,65.51,North Druid Hills - North Druid Hills Coffee House,Google Pay,US57A3302235669370379483702,IT21H8173157193946652631799324,9413.48,,2087-07-30T10:30:01
e40b9c5d-6fb5-4b3d-a6c5-994da3d8125c,SCTT-STVN-804-PLA-0,,in-person payment,37.95,Plano - Preston Ridge Grill,debit card,US92Y5021056792584486489710,IT23G6313129924059163684710782,5922.67,,2087-07-30T10:41:05
029c4079-7f02-4c6b-a9b8-2cf14e7b2f54,RÖHR-KTHR-7D8-KUL-0,,withdrawal,100.35,Kulmbach - ATM Kulmbach Market Square,debit card,DE75D7483048123536868406664,,692.93,,2087-07-30T10:52:47
0ff78e28-225c-4b8b-99a4-c7e4d4cedbb6,PCCU-JLND-7D3-CON-1,PAYMR76853,transfer,37.90,,,IT93M0792289101050089159947,IT73F4480001275692125362693804,2366.48,Invoice settlement,2087-07-30T11:04:29
436be4b1-ca75-44a5-b5fd-23d43e527f1e,WRMR-DNNY-809-STU-0,,in-person payment,34.43,Stuttgart - Neckar River Bakery,debit card,DE93R8076930028020096450654,IT14Y1895624719927318153050281,168.31,,2087-07-30T12:03:27
a58016e5-1557-4a32-b3cb-75ce329655f0,THRR-NNAE-7FC-PAR-1,ORGNV67313,transfer,131.80,,,FR87J5326448215127010563993,IT25W1835473699029479037473618,26548.89,Invoice settlement,2087-07-30T12:37:32
9b29082d-71c9-4188-85bf-bc32587cb63b,DYLO-DNLL-7CF-WAL-0,,withdrawal,50.07,Walthamstow - ATM Walthamstow Broadway,debit card,GB45U0464355260834629819689,,2066.14,,2087-07-30T12:42:24
1b45ed2a-36e0-4561-84c5-5db1575aeac4,SCTT-STVN-804-PLA-0,ORGSV73669,transfer,225.02,,,US92Y5021056792584486489710,IT17J5004431622280501454893241,5697.65,Loan payment,2087-07-30T14:04:33
2b967a96-df0e-4566-9367-0ce7337235b2,LÖWR-PHLP-7F3-HER-0,,in-person payment,371.66,Nagaoka - Nagaoka Riverfront Cafe,debit card,DE91B6204686810026314426251,IT30Y8515706712770439390787773,50548.79,,2087-07-30T14:11:52
f5edbd2d-2f4f-4d16-ab3b-e1decb0a3d9c,SCHN-WLLM-7FE-NOR-1,VNDGS34892,transfer,279.57,,,US57A3302235669370379483702,IT36E5203237655260696707845182,9133.91,Service payment,2087-07-30T15:16:32
8cc18539-3a57-4e03-b74e-55a0cc1ee18c,SCHN-WLLM-7FE-NOR-1,,withdrawal,299.95,North Druid Hills - ATM North Druid Hills,debit card,US57A3302235669370379483702,,8833.96,,2087-07-30T16:39:43
0860d38a-e296-4606-9d77-6afbdf88f15c,THRR-NNAE-7FC-PAR-1,,in-person payment,134.02,Abensberg - Abensberg Bakery and Cafe,mobile phone,FR87J5326448215127010563993,IT83E4923550576265860970249538,26414.87,,2087-07-30T17:35:40
4ce37816-b9a6-41f3-8b2b-48a604bc6246,PCCU-JLND-7D3-CON-1,,withdrawal,100.09,Conegliano - ATM Conegliano Market Square,debit card,IT93M0792289101050089159947,,2266.39,,2087-07-30T18:55:02
dd4a1012-4fca-4eb2-b562-852a3fc0635c,THRR-NNAE-7FC-PAR-1,TRDDN89158,e-commerce,327.49,RenewLoop Billing,debit card,FR87J5326448215127010563993,IT55E5800849310930812732054446,26087.38,,2087-07-30T19:25:23
88ffbd8f-5e80-444c-bca3-e68af8a83de1,BRYA-BRNR-7FC-BOR-1,,in-person payment,180.47,Bordeaux - Chartrons Wine Shop,debit card,FR16S4525974336220711169851,IT53V7357949433290957258754733,19440.67,,2087-07-30T21:40:50
4b3b8465-fa1e-4889-bae9-eee64d72cd53,SCHN-WLLM-7FE-NOR-1,,withdrawal,299.76,North Druid Hills - ATM North Druid Hills Plaza,debit card,US57A3302235669370379483702,,8534.20,,2087-07-30T21:51:16
fead7d72-ca99-4804-901c-743d54759554,THMP-KTHR-7F5-LAN-1,,in-person payment,193.06,Lantana - Lantana Harbor Market,Google Pay,US98O8833987184952393998596,IT97W1704917102650518421870474,5829.07,,2087-07-30T22:16:29
321b0d55-4a01-4f72-bb40-adeacb704caf,FRNC-MGNE-7F8-SAN-1,VNDSR47463,e-commerce,164.54,RenewalStream Billing,debit card,US22R3468868281107439220311,IT35O8044582758860189952874045,4699.29,,2087-07-30T23:01:44
e6bade9e-e0d4-4954-b55f-56870c007c24,MCGE-WLLM-7FF-NEW-1,VNDCN32855,direct debit,93.61,,,US71J5653679690582671834899,IT24U2772981731057135124556997,2624.46,Adobe Creative Cloud monthly fee,2087-07-31T02:24:52
ab88165a-b93d-4ca9-9e2e-bc331c2ebe41,NLSN-JFFR-7FD-LON-1,CMPSP15412,direct debit,69.05,,,GB97G6070543916778927664841,IT83Z1000759445220093018498710,1079.81,Office software subscription monthly fee,2087-07-31T03:23:45
4189963a-f336-497f-a498-dc377a7ca79f,NLSN-JFFR-7FD-LON-1,CMPSP15412,direct debit,121.33,,,GB97G6070543916778927664841,IT83Z1000759445220093018498710,958.48,Payroll software monthly fee,2087-07-31T04:37:14
c4089d9e-59b7-4ab8-9947-58be23003c13,WMRE-MRLS-806-TRI-0,ENTLN33022,direct debit,47.25,,,DE08R2860612518884874401488,IT41T9497043488072687171168974,197.77,Rideshare insurance monthly fee,2087-07-31T06:01:57
59d1931d-fa9b-4520-80fe-ed58a537b37e,THRR-NNAE-7FC-PAR-1,CMPNV16976,direct debit,298.26,,,FR87J5326448215127010563993,IT86F6919384927111869426718315,25789.12,Monthly professional liability premium,2087-07-31T06:10:23
946962d7-ea5d-4b8d-8244-a16ac6f6b87f,DYLO-DNLL-7CF-WAL-0,,in-person payment,60.56,Walthamstow - Walthamstow Market Deli,mobile phone,GB45U0464355260834629819689,IT53T3964623042639493178476456,2005.58,,2087-07-31T08:25:23
3f65a2dc-1d14-4165-8118-e9e826dd3c4c,WRMR-DNNY-809-STU-0,,in-person payment,49.31,Stuttgart - Neckar Bridge Cafe,debit card,DE93R8076930028020096450654,IT55E5800849310930812732054446,119.00,,2087-07-31T09:08:11
d8f3ab58-748f-4906-b7ed-1bdcd6b8ec2b,THMS-DVDA-7D3-STO-1,VNDGS60636,transfer,361.62,,,US53O6522384759299701576671,IT79Z6928955330589323493017478,3710.27,Savings transfer Jul,2087-07-31T10:42:19
8c3dc525-3b33-4de1-a0f5-49e8312fdda8,BRYA-BRNR-7FC-BOR-1,PAYLN45735,e-commerce,51.64,NovaCart Direct,debit card,FR16S4525974336220711169851,IT98Z2333271423923831798045972,19389.03,,2087-07-31T10:54:03
369432c4-2af2-41a7-a898-dbf349beaa89,STNA-MNDY-7EF-WIM-1,,in-person payment,125.66,Wimbledon - Wimbledon Village Bakery,Google Pay,GB93H8064960264827974100428,IT71D7349893116062997457033592,127724.84,,2087-07-31T11:59:42
e2eb746a-5fa2-4280-a697-6c521510e0f4,WLSN-MRKA-800-DAL-0,,in-person payment,70.40,Dallas - Bishop Arts Burger Bar,mobile phone,US55Z2018371668103325517950,IT99H8731052223376573488930492,739.96,,2087-07-31T12:56:13
8951ae2d-4159-4a42-95ac-5b2f6a9726d7,THMS-DVDA-7D3-STO-1,CMPSP36717,transfer,364.27,,,US53O6522384759299701576671,IT88H2959833823427538480266231,3346.00,Supplier payment,2087-07-31T13:30:44
12fb8350-f86b-476e-9bef-b9c8d34005c8,THRR-NNAE-7FC-PAR-1,PAYNT50826,transfer,710.83,,,FR87J5326448215127010563993,IT73R6880047353526358755334060,25078.29,Gas bill Jul,2087-07-31T14:26:19
bfbef786-5298-4fbc-9164-9586f4aa0304,STNA-MNDY-7EF-WIM-1,CMPSP61844,transfer,5357.58,,,GB93H8064960264827974100428,IT12I9379721922650500622190276,122367.26,Supplier payment,2087-07-31T14:46:16
2a6dd90f-3301-4b0a-9db5-8ebe328cd8bd,SCHN-WLLM-7FE-NOR-1,,withdrawal,50.23,North Druid Hills - ATM North Druid Hills Plaza,debit card,US57A3302235669370379483702,,8483.97,,2087-07-31T14:54:14
ca339962-8675-4efd-a678-ef7a48e661ee,FSTA-DTRI-7F5-COL-1,PAYSV30993,transfer,0.01,,,DE71U2337254500431140540960,IT83X4413171928846753513478605,0.00,Supplier payment,2087-07-31T14:57:10
5c72979f-2131-4db6-a9fb-c61d92e548ff,WMRE-MRLS-806-TRI-0,ENTLN33022,e-commerce,45.36,RenewLoop Billing,debit card,DE08R2860612518884874401488,IT41T9497043488072687171168974,152.41,,2087-07-31T15:33:23
307c6951-3aae-486f-959f-5c170a692328,DYLO-DNLL-7CF-WAL-0,PAYLC67746,transfer,129.93,,,GB45U0464355260834629819689,IT78F2934303802364397828995698,1875.65,Loan payment,2087-07-31T15:47:58
20f5d250-068f-44df-92d6-c17ace1a85f0,RÖHR-KTHR-7D8-KUL-0,ENTWT16834,transfer,117.03,,,DE75D7483048123536868406664,IT67M9875560473399610067394919,575.90,Electricity bill Jul,2087-07-31T16:38:58
6b478540-1e60-4f1f-b7d6-6ad34222c042,BRYA-BRNR-7FC-BOR-1,,withdrawal,99.76,Bordeaux - ATM Bordeaux City Center,debit card,FR16S4525974336220711169851,,19289.27,,2087-07-31T19:56:56
96b9b9b6-bc18-4fa6-87a8-447120c1ba42,STNA-MNDY-7EF-WIM-1,VNDDN41727,e-commerce,438.71,BlueLeaf Commerce,debit card,GB93H8064960264827974100428,IT53T3964623042639493178476456,121928.55,,2087-07-31T21:26:59
768e5270-4bab-4c35-9389-761b418e7008,THRR-NNAE-7FC-PAR-1,,in-person payment,89.27,Abensberg - Abensberg Market Hall,Google Pay,FR87J5326448215127010563993,IT19Z2281832001713847702460747,24989.02,,2087-07-31T21:37:44
8a66985e-640b-4134-8d43-62f43b35b320,SCTT-STVN-804-PLA-0,,in-person payment,103.73,Plano - Legacy Village Market,Google Pay,US92Y5021056792584486489710,IT64T5817875938022793914281626,5593.92,,2087-07-31T21:58:09
7da83334-0b81-4e7d-a37d-2d6d8d6ace4a,SCHN-WLLM-7FE-NOR-1,ORGDN10752,direct debit,44.68,,,US57A3302235669370379483702,IT95F2706565975456360056860461,8439.29,Accounting software monthly fee,2087-08-01T00:25:42
3fcd4a12-dc51-48c0-a314-5648530aa01c,WMRE-MRLS-806-TRI-0,ENTLN33022,direct debit,68.21,,,DE08R2860612518884874401488,IT41T9497043488072687171168974,84.20,Rideshare insurance monthly fee,2087-08-01T01:16:03
ef81c57d-0b26-485b-a0ef-f1bcd8651114,THRR-NNAE-7FC-PAR-1,TRDDN75081,direct debit,185.07,,,FR87J5326448215127010563993,IT59H8021429210244359238286812,24803.95,Professional indemnity insurance,2087-08-01T04:59:48
22d45b4d-b5c3-472e-9d2b-6ebf1f7eae21,NLSN-JFFR-7FD-LON-1,CMPSP15412,direct debit,71.99,,,GB97G6070543916778927664841,IT83Z1000759445220093018498710,886.49,Office software subscription monthly,2087-08-01T07:52:10
fb9dba90-f15d-40ac-acde-7bee687203d2,WMRE-MRLS-806-TRI-0,,in-person payment,62.24,Trier - Roman Gate Bistro,mobile phone,DE08R2860612518884874401488,IT76V2984447835416925009275809,21.96,,2087-08-01T08:01:47
cf215eb3-2ba2-4784-884b-929a682c2c46,CHVN-HNRT-801-TOU-0,ENTCN61899,e-commerce,67.15,NovaCart Direct,debit card,FR68H6081253120810974028651,IT72Z4208854209297893298279279,8800.95,,2087-08-01T08:16:29
2e6b2304-58f5-4531-9bad-6ae38beec20c,STNA-MNDY-7EF-WIM-1,VNDDN41727,e-commerce,342.83,BlueLeaf Commerce,debit card,GB93H8064960264827974100428,IT53T3964623042639493178476456,121585.72,,2087-08-01T08:26:35
403e99bf-f2f6-425a-bc50-35be81dc8bdf,WLFF-NTLA-7D2-NUR-0,,in-person payment,45.71,Nuremberg - Old Town Bakery Nuremberg,mobile phone,DE43C4006778216313461836596,IT94F2820419504281833079647313,3858.42,,2087-08-01T09:42:35
4d7c19f0-c84c-4f54-8dc0-100837f34eb7,FSTA-DTRI-7F5-COL-1,,in-person payment,0.01,Cologne - Cathedral Square Bistro,debit card,DE71U2337254500431140540960,IT78U9164989287356719787440704,0.00,,2087-08-01T10:26:17
55cfaf03-e2f7-41f5-a436-f7653f5eb425,BRYA-BRNR-7FC-BOR-1,PAYLN45735,e-commerce,270.68,NovaCart Direct,PayPal,FR16S4525974336220711169851,IT98Z2333271423923831798045972,19018.59,,2087-08-01T10:50:14
427352df-bd8f-4cfe-a1e7-ac7438d5fab9,RÖHR-KTHR-7D8-KUL-0,,in-person payment,60.81,Kulmbach - Market Square Bistro,debit card,DE75D7483048123536868406664,IT54N3278957944295294581309598,515.09,,2087-08-01T11:06:16
521a8d2c-11dc-4587-9939-b59d922f296a,THMP-KTHR-7F5-LAN-1,VNDNV90340,e-commerce,171.51,HarborLane Store,debit card,US98O8833987184952393998596,IT35O2766812021972875101103978,5657.56,,2087-08-01T13:00:47
3288e7c8-9eeb-4926-8582-7bb412a395dc,LMRE-MRCL-7F9-MAR-0,,in-person payment,121.15,Marseille - Old Port Bakery,mobile phone,FR24C7135999018603731024972,IT91W4320577085448032002500936,8175.43,,2087-08-01T13:29:31
2a9f9eba-9a87-4d9d-8a65-117be04d5d72,MCGE-WLLM-7FF-NEW-1,VNDCN32855,e-commerce,198.92,CycleBridge Billing,debit card,US71J5653679690582671834899,IT24U2772981731057135124556997,2425.54,,2087-08-01T13:46:09
28dcb0d5-7f82-4352-9d79-e77bc58beb09,RÖHR-KTHR-7D8-KUL-0,SHPCD42730,e-commerce,42.03,CedarTrail Market,PayPal,DE75D7483048123536868406664,IT33W4194730089566139879380824,473.06,,2087-08-01T14:26:35
fb559bc3-4a49-480a-a623-837c2ad37f87,MCGE-WLLM-7FF-NEW-1,,in-person payment,43.93,New York - Hudson Street Deli,mobile phone,US71J5653679690582671834899,IT67N2706503219412733653511939,2381.61,,2087-08-01T15:41:58
30edfbcb-8e0e-470c-aa94-6a4de4e40e4d,WLSN-MRKA-800-DAL-0,,in-person payment,65.68,Dallas - Bishop Arts Burger Bar,mobile phone,IT70D6629188257010557882508176,IT78F1281105975965442391780701,508.66,,2087-08-01T16:02:02
3096f00f-8493-4734-a246-7d436d07ac54,EMP84616,HNDA-FRNJ-80B-USL-1,transfer,107.99,,,IT97I8611166697115666176281006,DE36Q4220005185101415884615,175.52,Salary payment Aug,2087-08-01T17:00:51
ecc2d137-27df-4b4b-8471-90818691b99e,THRR-NNAE-7FC-PAR-1,VNDLN99181,e-commerce,236.42,UrbanCart Marketplace,debit card,FR87J5326448215127010563993,IT61B4533493946573618625817402,24567.53,,2087-08-01T17:13:35
27318bcd-f2ad-4706-817d-749095338efa,PCCU-JLND-7D3-CON-1,,withdrawal,149.68,Conegliano - ATM Conegliano Market Square,debit card,IT93M0792289101050089159947,,2116.71,,2087-08-01T17:25:45
56135ea7-3757-49e1-b7eb-b2e2ff235dc6,CHVN-HNRT-801-TOU-0,,withdrawal,50.00,Tourcoing - ATM Tourcoing Central Station,debit card,FR68H6081253120810974028651,,8750.95,,2087-08-01T18:36:05
e64270cf-959e-4278-8e0f-80b487fdf76c,THMP-KTHR-7F5-LAN-1,,in-person payment,183.40,Lantana - Lantana Harbor Cafe,debit card,US98O8833987184952393998596,IT12I9379721922650500622190276,5474.16,,2087-08-01T19:21:00
6cb5baef-c218-4e78-a52b-7a95869e2c47,LMRE-MRCL-7F9-MAR-0,TRDSP53608,e-commerce,35.85,AutoBill Payments,debit card,FR24C7135999018603731024972,IT68L5247634544498041761950585,8139.58,,2087-08-01T20:48:34
8a46a2cc-0b1f-483b-a530-7cc68c6485cb,KLMT-RNST-80D-SCH-1,TRDLN21637,direct debit,12.15,,,DE21R7603852641851255449201,IT76R3041709411827794258557744,0.00,Monthly student health insurance,2087-08-02T00:45:16
834808f4-2560-40de-8101-229b3a70022d,NLSN-JFFR-7FD-LON-1,CMPSP15412,direct debit,51.24,,,GB97G6070543916778927664841,IT83Z1000759445220093018498710,835.25,Office software monthly fee,2087-08-02T01:57:38
38417568-d653-4bf0-8616-93f1972af1ad,DYLO-DNLL-7CF-WAL-0,CMPSP11749,direct debit,158.42,,,GB45U0464355260834629819689,IT62J8026869532351383848026751,1717.23,Private health insurance premium,2087-08-02T06:33:40
0d151d99-7b33-481b-abff-4cbc60129563,FRNC-MGNE-7F8-SAN-1,VNDSR47463,direct debit,166.09,,,US22R3468868281107439220311,IT35O8044582758860189952874045,4533.20,POS terminal rental monthly fee,2087-08-02T07:15:58
8e267eec-f9b6-462a-bb19-8fbcea770d6b,BRYA-BRNR-7FC-BOR-1,PAYLN45735,direct debit,210.89,,,FR16S4525974336220711169851,IT98Z2333271423923831798045972,18807.70,CRM subscription monthly fee,2087-08-02T07:34:49
c5be3d68-1761-49f8-8a26-50e8d92081fc,KLMT-RNST-80D-SCH-1,TRDLN21637,e-commerce,0.01,NovaCart Express,debit card,DE21R7603852641851255449201,IT76R3041709411827794258557744,0.00,,2087-08-02T08:03:51
7e186308-a378-455c-bb4a-fdc283ecf03e,PRST-KTAI-7F5-GIL-0,ENTMR26107,e-commerce,166.86,BlueOak Bazaar,Google Pay,GB28G9159498862960855896140,IT57N8193727367146647900522345,180.38,,2087-08-02T08:05:19
7a08e0a3-a0a3-467b-b5b1-e7f3533c65c4,STNA-MNDY-7EF-WIM-1,,in-person payment,370.01,Wimbledon - Wimbledon Village Bakery,debit card,GB93H8064960264827974100428,IT61T7787746047024498230573217,121215.71,,2087-08-02T08:20:34
e4b89597-b92b-4784-9604-d6670dad841b,SCHN-WLLM-7FE-NOR-1,RES86407,transfer,1277.22,,,US57A3302235669370379483702,IT13T4861131897977471891429034,7162.07,Rent payment Aug - Appartamenti Italia North Druid Hills,2087-08-02T08:40:29
b44c6797-77dd-4f9f-9417-3435c6fe9680,PCCU-JLND-7D3-CON-1,,withdrawal,200.48,Conegliano - ATM Conegliano City Center,debit card,IT93M0792289101050089159947,,1916.23,,2087-08-02T08:51:25
c3afeab9-5fbc-492c-9bfb-669025d49369,PKRT-BNCI-812-PAP-1,HOME13152,transfer,5.00,,,DE52F5969669292254149469487,IT57Z6657784576422169476387777,14.90,Rent payment Aug - Rental Management Papenburg,2087-08-02T08:58:12
f1f1425f-4458-4b27-9c90-974543790209,EMP63919,SCTT-STVN-804-PLA-0,transfer,3488.96,,,IT40R4651724889382314680882175,US92Y5021056792584486489710,9082.88,Salary payment Aug,2087-08-02T08:59:23
60a68d68-f287-42c6-aa3c-80765e80a186,WMRE-MRLS-806-TRI-0,,withdrawal,19.95,Trier - ATM Trier Market Square,debit card,DE08R2860612518884874401488,,2.01,,2087-08-02T09:19:40
13dc7290-7b54-4021-bdf5-4926b22a2532,EMP75550,DYLO-DNLL-7CF-WAL-0,transfer,2990.41,,,IT83Q9077737347278550421165612,GB45U0464355260834629819689,4707.64,Salary payment Aug,2087-08-02T09:57:30
ce28baa2-8425-4e05-84b2-6211ca800ef5,SCTT-STVN-804-PLA-0,,in-person payment,101.11,Plano - Preston Ridge Grill,mobile phone,US92Y5021056792584486489710,IT62Q6998365343481579788475260,8981.77,,2087-08-02T09:58:54
b8088280-b54a-4469-8e15-1da3a0dd3c2b,BRYA-BRNR-7FC-BOR-1,RES76287,transfer,2985.16,,,FR16S4525974336220711169851,IT44M5303967517469957565109775,15822.54,Rent payment Aug - Locazioni Smart Bordeaux,2087-08-02T10:27:43
9d9d80d6-d5f8-4539-b5bd-c8e50ad1b67e,EMP44854,WRGH-DMNQ-809-MIA-0,transfer,1236.29,,,IT33R2866538061451381126952930,US54S3934719655943381758243,1495.49,Salary payment Aug,2087-08-02T10:29:46
a1006215-1095-4b25-8360-8716c380ef72,THRR-NNAE-7FC-PAR-1,,in-person payment,175.96,Abensberg - Abensberg Coffee House,Google Pay,FR87J5326448215127010563993,IT76O9416062790796914503301503,24391.57,,2087-08-02T10:41:29
53955f78-4c89-4033-9044-a539c6818822,BRYA-BRNR-7FC-BOR-1,,in-person payment,79.26,Bordeaux - Bordeaux Wine Bar,Google Pay,FR16S4525974336220711169851,IT19C3423620444219499796996865,15743.28,,2087-08-02T10:59:31
d073ed06-b0ff-46f6-ba25-5e74d6b65501,EMP47456,KLMT-RNST-80D-SCH-1,transfer,1183.47,,,IT66M2599257503509201752127464,DE21R7603852641851255449201,1183.47,Salary payment Aug,2087-08-02T11:09:53
ab53afab-65ac-4044-a72e-06f779889a8a,MCGE-WLLM-7FF-NEW-1,,in-person payment,83.81,New York - Brooklyn Bridge Pizzeria,mobile phone,US71J5653679690582671834899,IT69Y3338526011256600533131519,2297.80,,2087-08-02T11:23:16
a83290b7-c4c4-4c1b-a59d-6d676b99f3b7,HNDA-FRNJ-80B-USL-1,,in-person payment,25.57,Uslar - Market Square Uslar,debit card,DE36Q4220005185101415884615,IT64R5553455049196840905800512,149.95,,2087-08-02T11:26:45
78538954-aa31-4c52-9554-c6fac00e9f82,THMS-DVDA-7D3-STO-1,,withdrawal,250.35,Stockton - ATM Stockton Waterfront Plaza,debit card,US53O6522384759299701576671,,3095.65,,2087-08-02T12:24:37
26b00e3d-4589-4e03-a683-f81de5db24de,PCCU-JLND-7D3-CON-1,,withdrawal,200.41,Conegliano - ATM Conegliano Market Square,debit card,IT93M0792289101050089159947,,1715.82,,2087-08-02T13:00:52
d9311479-4311-43a2-a71c-2f1a267dc288,DYLO-DNLL-7CF-WAL-0,,withdrawal,249.86,Walthamstow - ATM Walthamstow Broadway,debit card,GB45U0464355260834629819689,,4457.78,,2087-08-02T14:03:02
18cd3bc6-38f4-4b4c-9bdb-61ce0c9a667a,WMRE-MRLS-806-TRI-0,,in-person payment,2.01,Trier - Moselle Riverside Cafe,Google Pay,DE08R2860612518884874401488,IT80L7679574289501505263502862,0.00,,2087-08-02T14:17:11
14dfb6b7-9bf7-4bf8-a923-adc7abf532ca,THMP-KTHR-7F5-LAN-1,,in-person payment,130.07,Lantana - Lantana Harbor Deli,debit card,US98O8833987184952393998596,IT73U2824299878265926637400344,5344.09,,2087-08-02T14:22:33
c8b2a552-04c8-4d58-a218-55a441c187db,HNDA-FRNJ-80B-USL-1,VNDPH83069,transfer,20.41,,,DE36Q4220005185101415884615,IT37F7597127657659640057070938,129.54,Invoice settlement,2087-08-02T14:29:51
2d6723e9-baad-4e26-9025-b4c833acd2f0,SCTT-STVN-804-PLA-0,ABIT51313,transfer,1250.67,,,US92Y5021056792584486489710,IT61F3522460785606777499322705,7731.10,Rent payment Aug - Affitti Italiani Plano,2087-08-02T14:39:22
a8348c0c-53ab-4f10-8352-46cc50ed4673,EMP16390,PRST-KTAI-7F5-GIL-0,transfer,3401.04,,,IT22K6278637812080062285508190,GB28G9159498862960855896140,3581.42,Salary payment Aug,2087-08-02T15:01:56
